user_id,photo_id,created_at
35,64,2016-10-12 13:41:17
21,166,2018-04-04 23:35:22
36,29,2018-01-01 06:43:37
18,240,2016-09-22 06:42:31
5,41,2017-02-15 10:43:29
3,117,2017-09-22 02:45:24
54,199,2018-03-17 16:30:33
14,126,2017-03-11 15:32:45
94,235,2018-04-15 11:46:29
21,22,2017-02-19 05:53:49
74,177,2016-08-15 10:05:44
80,71,2016-08-03 13:56:14
12,202,2017-07-03 12:06:41
5,77,2016-08-01 09:24:07
31,215,2017-02-27 06:28:41
18,96,2017-08-26 02:31:36
58,89,2017-10-17 07:18:22
10,12,2018-02-15 14:17:43
96,201,2016-11-30 23:30:04
1,192,2017-10-17 03:56:52
54,55,2016-10-26 19:41:01
59,170,2017-08-16 07:57:04
5,162,2018-02-19 23:25:23
23,67,2016-09-17 16:04:38
9,169,2017-02-21 03:45:38
14,247,2016-07-06 02:39:17
21,143,2016-08-12 20:48:07
14,18,2017-02-12 16:14:02
5,198,2016-06-20 18:07:14
13,59,2016-10-31 23:46:12
59,26,2018-03-18 00:01:53
79,4,2016-07-09 14:13:01
24,68,2017-02-28 05:31:11
65,69,2017-05-04 14:14:52
2,129,2018-01-10 00:08:05
7,244,2017-11-10 17:51:54
54,176,2017-10-03 15:52:34
14,103,2017-07-19 02:33:08
47,51,2017-12-06 08:13:22
12,179,2016-06-04 13:59:47
5,54,2017-10-07 04:24:46
97,137,2018-01-02 19:29:23
2,165,2017-06-03 12:08:24
14,139,2018-04-30 11:01:32
75,6,2017-07-16 02:00:34
21,35,2018-03-10 23:33:33
66,186,2016-09-01 13:18:07
54,32,2017-11-30 12:22:52
10,25,2016-08-22 16:44:05
22,228,2017-03-24 23:35:07
48,137,2016-12-25 06:25:49
21,120,2017-12-20 01:25:55
54,68,2017-06-29 06:57:15
53,252,2017-04-03 14:12:11
100,184,2016-09-18 22:57:36
5,175,2017-06-03 17:42:46
97,29,2016-08-26 23:02:21
89,25,2017-08-23 06:53:53
16,41,2016-10-22 01:17:59
21,156,2016-12-15 00:55:24
41,134,2018-01-29 08:40:58
99,75,2017-10-14 14:09:16
5,31,2016-08-04 19:40:51
65,82,2018-03-21 11:12:14
91,220,2017-10-25 19:26:24
3,107,2017-09-04 00:35:51
54,189,2016-07-08 12:21:10
14,116,2016-07-28 12:17:45
21,12,2016-07-14 14:45:50
80,61,2016-09-30 07:42:25
73,22,2018-04-01 19:02:46
78,137,2017-09-13 19:32:08
75,248,2016-10-31 21:05:36
96,191,2017-01-25 02:37:21
48,114,2016-07-08 05:09:18
54,45,2017-10-14 23:48:19
33,251,2016-06-20 17:09:23
99,196,2018-02-24 01:40:03
5,152,2017-02-04 23:37:17
17,163,2016-10-12 00:31:22
32,26,2016-11-24 23:02:04
23,57,2016-07-22 11:11:23
9,159,2016-09-08 16:36:33
14,237,2018-02-16 06:12:52
21,133,2018-01-27 02:19:43
7,198,2016-09-17 04:09:25
6,153,2017-10-23 21:39:44
59,16,2018-02-21 08:01:50
79,223,2016-08-04 07:22:40
5,8,2017-08-11 12:16:56
36,32,2018-04-26 14:38:12
54,166,2017-04-29 04:23:53
14,93,2018-01-11 19:52:30
34,108,2016-10-19 11:42:31
5,44,2017-01-05 01:39:35
43,156,2018-01-29 06:18:54
90,88,2017-05-10 02:18:06
21,254,2016-10-02 09:58:19
15,94,2016-10-23 15:06:55
41,232,2016-11-20 13:28:07
55,130,2017-12-19 06:00:27
54,22,2017-08-24 08:52:14
26,103,2018-01-17 01:28:54
13,170,2016-10-15 03:38:22
39,42,2018-03-10 22:17:53
36,153,2017-06-21 05:44:37
82,120,2016-06-17 17:43:47
68,185,2016-08-22 00:13:52
14,214,2016-06-08 06:31:56
21,110,2016-08-31 23:43:46
5,165,2018-01-29 10:19:49
46,203,2017-08-01 17:19:51
92,170,2016-10-08 07:30:21
13,26,2016-10-25 23:17:43
53,62,2017-03-05 19:02:42
89,244,2017-09-05 15:00:05
24,35,2017-01-31 06:21:18
56,67,2018-02-16 01:22:11
14,250,2018-02-01 06:33:13
68,41,2017-10-25 22:17:02
54,143,2016-08-30 22:50:07
88,56,2017-04-05 12:39:53
73,156,2017-08-03 00:09:59
74,121,2017-12-24 08:34:45
25,116,2016-12-14 04:16:41
5,21,2017-11-25 03:29:01
30,194,2018-02-24 13:10:35
32,124,2017-12-05 18:28:44
63,228,2017-01-11 16:54:05
65,72,2018-03-04 07:34:37
49,64,2017-03-11 01:55:55
21,231,2016-12-16 04:06:09
14,106,2016-10-31 17:16:22
54,179,2017-10-23 06:25:11
21,2,2016-11-11 01:34:11
87,176,2016-07-26 23:28:43
12,182,2017-06-08 10:22:43
76,166,2017-01-01 15:49:33
22,195,2017-02-13 12:10:16
55,143,2018-02-22 16:29:54
88,177,2016-07-15 03:48:06
54,35,2016-07-24 19:33:52
95,36,2016-11-28 05:45:15
5,142,2016-06-30 17:39:37
51,29,2017-11-10 04:13:32
77,167,2016-08-12 08:34:01
22,231,2017-08-30 21:34:47
14,227,2018-01-15 11:52:05
75,94,2017-08-04 07:14:10
21,123,2018-04-25 11:51:28
87,68,2017-01-22 04:00:35
33,97,2017-04-30 08:17:35
19,162,2016-09-09 08:37:59
98,226,2017-07-28 07:16:48
51,114,2017-06-20 08:02:02
2,109,2016-08-15 17:08:53
9,5,2018-01-21 17:38:12
8,189,2016-07-26 15:52:09
54,156,2016-10-27 07:52:13
14,83,2018-02-15 16:33:56
94,192,2016-11-30 14:06:08
80,28,2017-06-18 04:57:58
97,117,2017-09-12 07:04:08
43,146,2018-03-10 13:03:21
21,244,2017-03-04 07:21:44
82,74,2017-05-10 04:37:53
7,80,2016-07-03 20:42:16
73,254,2016-08-01 10:12:59
54,12,2016-10-18 04:02:43
48,81,2017-09-20 16:41:46
93,232,2017-08-03 06:13:59
8,45,2017-05-18 08:00:16
72,209,2017-03-30 21:58:39
94,48,2016-11-08 23:13:43
5,119,2018-02-17 06:11:13
14,204,2018-01-13 20:07:30
21,100,2017-01-22 03:08:54
80,149,2017-07-27 18:59:49
67,216,2017-10-14 07:52:49
27,143,2018-01-27 17:14:21
78,225,2017-09-17 10:09:51
54,133,2016-06-15 15:35:13
14,60,2017-02-08 09:01:23
5,240,2017-05-02 15:48:37
5,11,2018-01-15 08:05:51
71,222,2018-01-27 05:25:25
83,196,2018-01-09 00:11:05
84,161,2017-08-02 01:36:36
50,19,2016-07-12 17:08:09
90,55,2017-10-30 01:13:26
21,221,2017-08-10 19:20:15
14,96,2017-07-09 17:26:58
61,28,2016-09-09 16:28:22
65,147,2017-10-21 08:45:24
30,40,2016-08-25 20:20:02
84,17,2016-06-13 14:48:16
54,254,2017-01-10 04:49:54
14,181,2017-06-03 10:46:09
21,77,2017-01-31 23:34:47
54,25,2016-09-01 00:34:47
40,90,2017-10-05 11:05:55
94,61,2016-11-13 16:43:19
25,227,2018-01-06 21:15:01
5,132,2016-06-25 16:33:36
33,51,2017-09-18 05:02:49
44,60,2017-07-21 06:44:01
68,188,2017-06-15 22:49:17
14,217,2017-09-19 23:03:41
21,113,2016-06-02 22:50:22
80,162,2016-08-12 14:00:46
54,110,2017-05-07 19:19:48
38,22,2016-07-04 10:47:54
23,122,2017-08-11 09:49:21
3,64,2018-02-18 19:44:58
48,215,2018-01-11 07:32:31
21,198,2016-08-22 22:35:24
14,73,2017-05-10 01:59:44
54,146,2017-11-10 13:15:08
61,5,2016-07-23 04:02:24
60,189,2017-06-28 13:18:38
5,253,2017-09-20 22:32:31
64,159,2016-07-12 13:18:36
90,68,2017-06-11 06:22:52
21,234,2018-03-26 20:20:41
82,64,2016-08-08 20:24:59
41,212,2016-12-27 05:02:21
54,231,2017-05-09 08:41:18
54,2,2017-12-05 04:08:04
40,67,2018-03-27 17:25:17
53,186,2018-01-16 07:38:18
85,218,2017-01-17 11:40:03
5,109,2017-05-28 09:44:03
57,156,2017-10-29 15:23:54
76,169,2017-03-11 01:58:58
43,221,2016-08-04 13:34:25
14,194,2017-05-20 16:28:18
21,90,2017-10-11 18:15:26
73,100,2017-11-22 04:28:03
98,193,2017-09-25 19:21:57
91,154,2018-04-26 19:24:02
56,47,2017-03-27 16:27:21
35,253,2018-02-26 13:24:13
54,123,2018-04-21 02:23:21
14,50,2016-12-10 16:40:14
5,230,2016-08-29 02:55:08
92,235,2017-07-06 06:30:37
72,140,2017-03-23 02:48:05
78,71,2016-09-20 05:59:56
38,35,2017-03-10 04:04:43
58,242,2016-10-30 18:04:14
21,211,2016-11-02 07:26:12
40,224,2017-11-16 22:50:18
18,56,2016-06-24 10:40:26
45,159,2017-08-01 19:42:46
5,86,2016-10-14 17:15:15
92,91,2017-05-22 15:17:47
54,244,2017-08-29 23:28:20
14,171,2016-06-22 10:36:49
75,38,2016-12-11 02:17:30
21,67,2016-06-23 08:27:31
95,16,2017-11-15 23:28:18
74,222,2017-05-10 14:59:21
12,247,2018-01-14 12:28:50
5,122,2018-04-03 23:31:19
53,19,2017-05-01 17:42:00
51,238,2018-01-29 19:18:09
16,217,2017-12-14 16:12:40
96,246,2017-09-12 11:04:16
54,100,2018-01-02 04:48:15
14,27,2017-04-10 06:15:09
5,207,2017-02-22 08:15:24
11,138,2017-10-09 13:32:25
45,51,2017-03-23 01:43:22
31,116,2016-10-30 12:51:24
36,231,2017-03-19 16:35:59
49,21,2016-11-18 22:31:25
21,188,2016-11-12 19:29:25
14,63,2017-03-20 06:38:11
1,93,2016-11-27 05:35:17
5,243,2016-11-13 08:39:42
18,33,2016-09-28 01:29:53
99,107,2017-04-21 20:55:04
64,149,2016-10-08 16:03:08
82,54,2017-02-22 13:27:33
54,221,2016-12-06 07:28:10
14,148,2017-12-28 01:15:46
21,44,2018-04-13 11:32:22
74,199,2017-05-19 05:23:11
12,224,2017-06-17 16:19:36
5,99,2017-12-05 05:55:11
46,137,2017-11-29 10:58:46
32,202,2016-10-03 00:54:26
38,133,2017-07-20 18:10:59
6,64,2016-10-27 16:40:36
57,146,2017-04-24 05:40:54
44,27,2016-06-05 19:53:04
14,184,2017-11-02 12:03:41
21,80,2018-03-25 10:45:39
81,94,2017-09-29 10:33:08
54,77,2018-01-09 05:21:18
13,225,2017-12-31 16:05:47
59,192,2017-05-13 04:05:21
20,84,2017-10-04 01:27:33
65,235,2016-10-21 20:03:35
16,230,2016-09-28 11:13:00
65,6,2016-06-26 14:37:22
76,15,2018-02-23 08:01:23
21,165,2017-08-31 13:00:44
14,40,2016-09-03 11:52:57
54,113,2016-07-27 22:08:31
5,220,2018-03-19 07:06:18
97,74,2018-01-19 19:10:00
98,39,2017-01-14 10:07:08
35,99,2016-12-18 00:49:15
21,201,2016-08-25 19:36:10
8,231,2017-08-31 03:10:52
99,120,2017-11-07 14:21:37
11,236,2016-12-17 17:51:26
5,76,2017-04-22 21:57:38
31,214,2018-02-10 18:37:30
71,58,2016-07-28 13:08:45
51,192,2017-07-13 05:23:11
77,101,2017-08-12 13:27:28
54,234,2017-07-01 13:34:27
14,161,2016-06-13 10:21:49
21,57,2017-05-20 12:47:32
41,35,2017-04-12 16:13:22
39,74,2017-12-27 03:11:21
58,124,2017-01-07 16:10:24
36,185,2017-07-31 16:06:39
82,152,2017-03-23 05:57:48
54,90,2017-08-09 15:04:49
14,17,2016-10-21 21:22:42
73,103,2018-02-03 03:08:02
94,126,2016-10-26 07:33:54
19,132,2017-04-07 17:16:48
5,197,2017-11-20 12:12:43
31,106,2016-08-07 21:30:21
9,204,2017-06-20 03:13:13
29,182,2016-06-07 14:54:28
21,178,2018-03-17 09:57:05
95,127,2017-07-30 06:22:03
34,117,2017-12-22 16:49:30
18,23,2018-01-03 04:59:07
5,53,2016-12-22 06:46:20
50,241,2017-06-26 10:32:20
54,211,2017-12-20 17:51:42
14,138,2016-07-14 10:59:42
21,34,2018-01-21 11:03:54
66,185,2017-10-19 20:21:46
85,198,2017-09-18 08:10:28
5,89,2016-06-28 00:05:20
95,248,2016-11-05 09:33:49
54,67,2017-04-04 23:19:18
34,238,2018-03-14 17:12:16
77,199,2016-10-06 23:48:16
21,155,2018-04-13 10:28:27
14,30,2017-08-02 06:31:50
5,210,2017-10-17 23:28:33
13,71,2017-02-06 01:02:08
54,188,2016-10-01 10:05:35
29,15,2017-10-18 02:25:45
87,136,2018-02-04 13:10:16
21,11,2018-01-17 17:29:38
20,195,2018-01-01 15:52:36
93,179,2017-02-20 22:51:52
5,66,2017-10-01 04:21:14
98,114,2017-06-18 18:39:37
9,73,2018-01-11 00:38:19
68,122,2017-02-21 05:55:44
54,224,2018-01-17 02:07:49
14,151,2016-10-28 11:38:21
42,70,2017-09-16 04:55:59
21,47,2017-06-01 05:56:45
35,210,2016-07-25 09:55:39
54,80,2017-06-05 15:16:26
14,7,2018-03-14 12:57:39
99,231,2016-07-20 10:33:12
100,196,2017-03-26 19:16:57
5,187,2018-03-17 02:47:49
85,67,2017-11-09 07:03:23
84,108,2018-03-06 06:40:18
21,168,2016-09-05 21:48:00
47,40,2016-11-19 19:47:45
44,151,2017-04-27 11:30:46
85,152,2017-04-05 09:53:00
5,43,2017-06-07 03:29:21
50,231,2017-11-30 21:07:07
51,159,2017-05-27 05:13:57
83,228,2016-06-14 04:59:10
54,201,2017-11-13 10:14:45
14,128,2017-06-17 17:39:16
69,64,2017-07-27 12:23:25
21,24,2016-11-14 03:43:44
94,237,2017-01-10 05:37:37
52,11,2017-10-29 08:03:01
93,12,2016-12-10 20:20:24
79,114,2018-02-19 19:08:18
98,127,2017-11-27 20:03:55
70,145,2016-09-25 15:11:42
54,57,2017-09-15 02:46:53
72,254,2016-09-28 04:46:40
5,164,2016-06-18 17:27:31
65,215,2017-05-23 11:20:38
32,38,2017-06-07 05:03:40
17,175,2017-08-27 21:45:35
29,149,2017-11-18 12:27:12
14,249,2016-11-24 11:05:35
21,145,2016-06-30 04:19:04
60,136,2017-01-14 04:41:10
33,119,2016-10-24 08:14:57
6,165,2017-04-11 04:33:49
38,234,2017-01-01 04:44:27
5,20,2016-08-20 15:28:00
17,31,2016-09-23 02:49:48
76,80,2016-06-20 17:37:52
54,178,2017-08-16 01:32:52
14,105,2016-12-19 03:55:31
21,1,2016-07-04 18:41:42
85,165,2018-01-29 02:09:28
5,56,2017-09-24 04:19:47
23,190,2017-02-15 01:34:32
14,141,2016-08-07 10:58:57
15,106,2018-04-15 00:22:26
54,34,2016-09-07 04:30:25
14,226,2018-02-07 07:28:42
21,122,2018-01-23 07:16:57
54,70,2016-12-07 12:47:56
95,71,2016-06-30 03:18:18
100,186,2016-10-28 10:05:56
5,177,2018-01-15 12:39:51
86,251,2017-05-27 05:50:44
17,8,2017-10-26 22:19:01
2,108,2017-02-03 18:22:59
21,158,2018-01-05 02:29:17
81,172,2016-09-10 21:02:57
54,155,2016-06-15 19:15:15
93,146,2017-01-09 06:58:26
79,248,2017-03-16 06:15:14
100,42,2017-12-03 00:09:27
5,33,2016-09-10 07:47:31
71,244,2017-10-30 17:17:01
97,116,2017-06-11 21:27:31
76,93,2016-12-07 16:00:27
75,214,2018-04-21 03:54:27
21,243,2016-12-03 12:55:07
14,118,2017-06-24 15:26:26
54,191,2017-01-06 18:43:23
21,14,2017-01-20 14:50:22
79,104,2016-09-24 11:26:33
17,129,2016-10-05 16:57:46
50,77,2016-09-21 18:55:21
83,74,2016-10-18 18:03:07
88,189,2017-06-05 10:29:44
54,47,2017-12-23 01:28:42
45,227,2016-08-24 11:56:46
5,154,2017-10-19 04:12:47
64,240,2017-06-30 10:19:33
97,237,2017-09-11 21:51:34
51,41,2017-04-16 16:09:50
14,239,2017-01-18 20:10:02
35,33,2017-07-23 10:34:48
21,135,2017-08-13 06:52:24
41,113,2016-08-11 17:19:07
5,10,2018-04-27 13:22:41
30,183,2016-12-01 00:27:55
68,66,2018-04-22 17:54:01
54,168,2018-04-20 03:49:45
14,95,2017-07-11 15:56:57
67,107,2017-11-18 23:58:37
85,155,2018-04-24 03:05:41
70,112,2016-10-01 05:13:11
21,256,2017-07-10 14:35:10
88,166,2018-01-26 03:42:12
54,24,2016-11-20 02:21:21
5,131,2017-06-08 07:14:54
65,182,2017-05-13 07:17:28
68,187,2018-01-31 14:43:10
29,116,2016-10-04 08:28:42
14,216,2017-08-09 18:10:19
21,112,2017-03-13 21:11:13
87,57,2018-01-29 09:56:19
67,228,2018-03-22 14:34:19
5,167,2017-05-31 17:19:27
92,172,2018-04-14 21:57:38
25,82,2017-07-20 17:38:28
64,73,2017-11-06 10:09:14
56,69,2016-10-29 16:33:09
81,162,2016-09-19 04:26:55
54,145,2017-02-12 17:48:58
14,72,2017-10-23 08:24:14
5,252,2018-03-06 04:54:03
39,165,2016-07-01 03:37:35
5,23,2016-07-25 02:29:02
71,234,2017-10-24 00:58:26
78,93,2016-12-01 13:55:52
21,233,2018-02-10 11:54:14
14,108,2016-11-04 11:01:22
15,73,2018-02-27 22:41:28
21,4,2016-09-07 02:47:09
42,27,2018-04-08 18:55:50
69,44,2017-10-18 16:58:02
54,1,2016-12-24 10:41:17
52,220,2018-04-09 18:07:40
45,181,2017-10-16 18:22:44
64,194,2017-02-23 19:44:58
63,86,2017-05-18 19:40:48
77,133,2017-12-12 00:38:36
68,164,2016-07-03 15:40:14
14,193,2016-09-30 13:58:03
21,89,2017-09-04 11:27:09
54,37,2017-06-21 16:06:46
60,80,2017-09-14 01:18:36
5,144,2016-07-04 06:26:22
66,11,2017-12-23 11:02:00
98,192,2016-11-16 17:53:39
24,14,2017-08-16 04:53:47
84,65,2017-04-16 14:09:57
14,229,2017-10-13 03:58:56
21,125,2018-01-04 17:51:37
62,126,2018-04-07 20:09:45
61,161,2017-12-05 20:50:00
54,122,2017-09-25 17:19:38
53,77,2017-12-28 05:41:27
79,215,2017-11-01 02:01:45
46,38,2017-07-06 09:35:23
31,138,2017-10-20 21:31:09
82,220,2017-06-22 22:27:43
97,83,2018-04-24 12:50:37
3,76,2017-03-19 11:40:06
77,25,2016-08-02 01:01:29
75,181,2018-01-26 01:38:33
21,210,2016-10-10 13:20:26
14,85,2017-05-24 21:15:41
54,158,2016-06-28 22:45:40
15,50,2017-05-16 13:51:22
66,132,2016-09-08 15:35:18
24,135,2017-05-20 13:00:40
71,67,2017-07-27 12:47:21
29,250,2016-07-28 08:53:31
50,44,2017-02-09 08:32:32
21,246,2018-03-26 11:21:47
54,14,2018-01-28 03:05:33
34,185,2016-08-07 11:06:05
5,121,2016-09-26 12:17:29
38,155,2016-11-21 00:43:03
97,204,2017-12-04 11:52:24
14,206,2016-07-09 16:46:52
75,73,2018-04-05 15:22:54
21,102,2018-01-03 18:44:30
1,7,2017-08-06 09:42:26
90,201,2016-06-21 17:06:04
10,92,2018-01-24 00:48:34
42,161,2017-04-21 13:45:10
57,24,2018-01-06 14:12:37
77,2,2017-04-27 20:50:43
7,203,2016-09-09 17:46:50
54,135,2016-09-11 07:29:48
14,62,2017-05-11 18:05:07
59,250,2017-10-28 12:21:44
20,142,2016-11-18 22:23:06
5,242,2017-04-03 13:13:42
5,13,2017-08-21 07:20:44
92,18,2017-10-22 23:08:08
79,48,2016-08-17 19:30:32
58,25,2017-01-06 10:27:44
84,163,2017-02-27 01:43:50
21,223,2017-04-01 20:52:52
47,95,2017-07-17 08:13:27
34,162,2018-03-02 03:20:53
13,139,2018-01-14 03:26:56
72,188,2018-01-28 12:15:50
19,33,2017-03-07 02:26:57
5,98,2018-01-02 19:20:07
54,256,2017-09-30 15:33:01
14,183,2017-01-01 12:38:43
21,79,2016-08-18 23:43:18
5,134,2017-04-06 18:22:24
33,53,2017-04-04 15:45:42
38,168,2018-04-11 19:39:32
78,204,2017-04-17 07:17:04
36,207,2017-07-30 14:38:50
54,112,2017-02-13 22:45:15
14,39,2017-11-10 16:30:05
1,20,2018-04-19 19:56:10
90,214,2016-12-02 00:40:38
37,59,2018-03-05 18:47:42
21,200,2016-12-09 21:00:08
14,75,2017-10-25 07:45:12
1,105,2018-04-08 17:00:49
5,255,2017-03-02 23:13:34
62,237,2017-11-28 22:22:13
83,31,2017-08-19 20:36:42
54,233,2018-03-04 02:10:48
48,73,2017-11-17 07:18:19
21,56,2017-06-09 16:50:19
54,4,2016-10-30 08:45:06
39,253,2016-11-02 10:55:57
5,111,2017-08-20 14:56:13
32,214,2017-04-23 02:20:44
89,190,2018-03-12 07:24:40
14,196,2017-07-28 09:43:07
21,92,2017-03-21 23:31:18
67,208,2016-11-12 09:20:12
13,237,2018-02-06 08:35:50
25,62,2017-07-21 08:40:58
39,109,2016-09-25 05:27:35
46,5,2016-12-14 01:00:31
90,191,2017-02-07 11:18:23
83,152,2017-09-19 17:40:20
54,125,2017-12-26 15:52:44
14,52,2017-08-07 23:33:13
5,232,2016-07-08 07:21:15
84,153,2016-11-11 09:55:44
21,213,2016-10-18 01:03:39
87,158,2017-02-20 10:06:48
5,88,2018-04-06 20:03:02
92,93,2016-11-28 23:27:28
56,170,2016-07-14 17:41:20
49,131,2016-06-21 02:00:51
83,44,2016-08-25 11:25:44
62,250,2018-02-07 10:50:56
54,246,2016-08-05 14:49:07
14,173,2017-06-08 23:56:10
21,69,2016-09-01 14:27:01
67,185,2016-10-22 08:35:38
26,147,2016-09-23 20:47:18
33,43,2017-10-26 04:23:32
50,132,2017-11-17 21:07:56
10,59,2017-11-20 09:10:04
36,197,2017-10-22 03:17:09
88,244,2017-01-30 21:50:19
81,119,2016-10-04 11:24:39
54,102,2017-05-04 21:16:28
14,29,2017-07-05 08:35:24
47,206,2017-08-08 07:56:14
60,145,2016-10-26 03:53:20
5,209,2016-11-27 07:47:43
66,76,2017-03-09 16:00:02
39,122,2017-07-24 09:15:32
16,255,2018-01-25 02:02:10
21,190,2017-10-16 19:25:22
87,135,2017-06-19 04:06:46
7,26,2017-04-21 19:52:11
99,109,2017-08-08 17:17:20
5,65,2018-05-01 08:58:09
8,256,2017-03-12 05:16:33
54,223,2017-06-07 17:18:08
14,150,2017-06-12 11:13:12
21,46,2016-06-22 23:29:53
5,101,2018-02-11 01:16:02
6,66,2018-04-10 01:59:26
14,186,2018-04-19 08:43:34
54,79,2017-02-15 20:07:27
18,156,2017-06-29 11:15:36
29,171,2018-03-17 13:12:40
89,36,2016-10-03 19:28:31
21,167,2017-01-29 16:06:26
14,42,2017-07-03 00:17:11
54,115,2017-07-08 09:18:13
94,151,2017-04-05 03:17:09
60,158,2017-01-28 10:49:43
5,222,2017-01-02 05:50:01
84,143,2017-08-24 22:59:12
21,203,2017-04-21 23:27:46
8,233,2017-07-22 01:14:00
54,200,2017-03-08 02:54:58
100,87,2017-10-17 17:09:06
5,78,2017-07-28 12:06:50
38,112,2017-08-07 03:39:19
2,189,2016-11-12 09:30:05
63,56,2017-11-01 02:24:58
54,236,2017-05-27 15:19:24
14,163,2018-02-07 19:56:31
21,59,2017-05-01 16:30:09
62,60,2016-06-29 01:53:48
26,137,2018-03-19 23:21:34
43,226,2016-12-06 22:56:35
22,23,2017-08-29 23:20:30
54,92,2016-10-18 00:06:43
14,19,2017-07-16 07:17:04
5,199,2018-03-06 11:07:28
85,79,2017-04-18 20:57:52
32,73,2016-08-24 04:02:06
83,155,2016-11-09 09:05:16
75,151,2017-11-11 23:38:09
21,180,2016-10-12 21:37:38
36,43,2017-07-26 11:37:44
40,193,2017-09-06 17:25:00
72,145,2016-10-15 09:29:27
85,164,2016-11-25 21:35:28
5,55,2017-05-02 10:15:35
64,141,2016-12-21 03:04:22
82,46,2017-07-30 13:23:02
83,11,2016-12-04 14:19:36
8,246,2017-06-22 20:46:02
54,213,2017-01-16 00:45:17
14,140,2016-06-24 20:20:07
48,53,2018-03-25 22:16:56
21,36,2018-03-04 08:19:37
61,72,2016-08-31 16:50:10
74,191,2016-12-21 09:31:52
39,233,2016-11-20 01:48:45
92,96,2017-07-16 22:30:03
31,229,2017-08-14 21:51:34
24,190,2017-02-22 05:26:02
98,139,2016-08-31 13:23:44
72,1,2016-11-22 20:39:09
97,174,2016-09-29 00:30:50
90,135,2017-11-21 15:50:37
54,69,2017-09-08 17:59:29
20,76,2016-09-30 08:10:23
5,176,2016-12-26 06:56:15
67,8,2017-02-28 10:29:03
85,56,2017-10-20 13:54:39
49,219,2016-10-12 15:42:12
83,132,2016-12-29 21:50:54
82,167,2017-01-07 10:18:09
21,157,2018-04-25 06:53:40
14,32,2017-08-03 06:34:01
26,235,2017-07-24 05:18:49
88,67,2016-06-30 10:33:56
5,212,2017-02-24 08:34:25
92,217,2018-02-23 16:25:10
100,221,2017-02-10 13:27:29
25,127,2018-01-18 23:33:54
59,40,2017-09-13 03:07:17
38,246,2016-06-11 17:04:17
54,190,2016-10-15 11:46:08
14,117,2017-07-13 07:43:35
21,13,2017-06-28 15:24:41
25,163,2018-02-02 09:19:44
45,141,2016-08-14 03:28:08
5,68,2017-12-23 02:08:20
14,153,2016-07-24 12:07:08
21,49,2017-01-27 17:08:46
54,46,2017-05-29 22:04:38
12,229,2018-04-18 21:46:51
72,243,2016-07-17 00:11:42
9,160,2017-02-15 18:22:11
14,238,2018-02-25 13:52:10
21,134,2017-04-06 14:22:13
14,9,2018-04-19 13:30:14
54,82,2016-10-14 20:22:22
74,60,2016-07-13 21:08:05
5,189,2016-12-01 09:28:36
66,56,2016-11-21 18:20:27
52,121,2017-10-18 12:20:56
49,232,2017-09-23 04:48:10
24,59,2016-08-31 11:33:11
42,193,2017-11-26 15:45:44
21,170,2016-10-24 09:28:51
54,167,2016-09-28 11:24:20
5,45,2016-07-16 04:39:20
38,79,2017-10-25 10:13:51
51,161,2017-06-05 15:39:32
63,23,2017-03-17 09:35:00
43,157,2018-02-18 09:36:11
9,52,2017-11-12 11:23:46
21,255,2017-08-21 06:00:24
14,130,2017-04-20 17:53:12
54,203,2016-11-02 20:13:53
21,26,2018-04-05 23:10:47
12,206,2017-08-25 01:56:15
93,14,2016-12-11 05:24:40
47,163,2016-07-26 08:22:08
54,59,2016-12-05 01:18:20
99,210,2017-09-25 09:28:28
5,166,2016-11-15 17:00:28
50,174,2017-08-21 04:13:27
14,251,2017-10-20 01:29:06
21,147,2017-08-27 12:58:49
27,190,2017-12-27 17:39:56
59,30,2017-09-12 17:56:56
5,22,2016-09-24 05:23:25
30,195,2016-10-05 12:43:43
90,246,2016-09-04 07:25:03
54,180,2017-03-18 06:34:38
14,107,2016-11-20 18:31:21
15,72,2017-03-07 20:30:25
21,3,2018-04-11 21:19:25
11,218,2017-01-04 21:14:46
5,58,2016-06-05 19:09:05
3,134,2018-01-06 06:34:27
49,101,2017-08-01 02:47:50
35,166,2017-02-08 18:08:08
41,246,2018-04-25 03:26:00
62,40,2017-05-03 00:56:42
54,36,2017-03-19 04:26:29
73,49,2017-07-09 13:36:03
44,251,2018-01-26 03:51:42
93,27,2017-04-28 05:35:55
5,143,2016-06-30 02:57:05
39,56,2017-09-15 17:28:15
32,17,2017-09-08 22:52:39
36,167,2017-03-03 21:38:03
14,228,2018-04-05 00:12:40
21,124,2017-05-04 01:35:47
100,188,2018-04-03 22:39:34
87,69,2017-09-07 11:49:47
5,179,2018-01-04 04:42:30
12,75,2017-01-03 01:46:20
78,20,2018-03-22 10:18:07
64,85,2017-04-27 02:01:19
36,252,2016-08-12 19:55:16
76,59,2018-02-07 13:53:09
62,161,2016-09-03 14:31:19
54,157,2017-02-17 06:28:52
14,84,2017-02-01 14:31:26
100,44,2016-08-31 00:44:48
5,35,2016-12-31 05:55:56
71,246,2017-07-03 14:39:02
57,82,2017-03-19 23:33:45
98,83,2018-04-01 05:36:42
21,245,2016-10-02 10:52:11
14,120,2017-10-16 15:44:30
21,16,2017-04-14 21:58:23
62,17,2016-10-13 13:04:20
54,13,2018-04-13 03:29:57
4,192,2017-06-12 18:39:54
45,193,2016-12-22 17:49:35
36,144,2017-08-31 14:07:47
